id,lclas,mlsfc,id_poi,poi_nm,branch_nm,sub_nm,mcate_cd,mcate_nm,pnu,sido_nm,sgg_nm,bemd_nm,ri_nm,beonji,badm_cd,hadm_cd,rd_cd,rd_nm,bld_num,x,y,grid_cd,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KC497PP19N000096,장소,문화시설,14124840,롯데시네마,시화점,,100209,롯데시네마,4139013200123270002,경기도,시흥시,정왕동,,2327-2,4139013200,4139058900,413904397200,마유로418번길,10,126.741782405112,37.351351556092,다사328283,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000097,장소,문화시설,14145974,롯데시네마,진접점,,100209,롯데시네마,4136025328110810002,경기도,남양주시,진접읍,금곡리,1081-2,4136025328,4136025300,413603197065,해밀예당1로,36,127.18667945041,37.7120379130757,다사723680,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000098,장소,문화시설,14159528,CGV,동탄점,,100208,CGV,4159012700100960000,경기도,화성시,반송동,,96,4159012700,4159058500,415903210027,동탄중앙로,220,127.069359478484,37.2051904882232,다사617119,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000099,장소,문화시설,14175067,DVD시네마영화관,,,92005,비디오/DVD감상실,2626010900100920036,부산광역시,동래구,사직동,,92-36,2626010900,2626059000,262603130010,사직북로,3,129.060642480869,35.1961831015343,마라420900,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000100,장소,문화시설,14179566,그랜드호텔영화관,,,100202,일반극장/영화관,2635010500106510002,부산광역시,해운대구,우동,,651-2,2635010500,2635051000,263503133043,해운대해변로,217,129.155372751818,35.1592095977178,마라507861,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000101,장소,문화시설,14194524,롯데시네마,마산터미널점,,100209,롯데시네마,4812710600102670000,경상남도,창원시 마산회원구,합성동,,267,4812710600,4812759000,481272019003,합성남로,3,128.583312825644,35.2385645776282,라라985942,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000102,장소,문화시설,14209421,효성극장,,,100202,일반극장/영화관,2824510100103020011,인천광역시,계양구,효성동,,302-11,2824510100,2824560200,282453008033,안남로,472,126.710958845381,37.525055419254,다사302475,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000103,장소,문화시설,14212263,피카디리극장,,,100202,일반극장/영화관,4615012000100080002,전라남도,순천시,남내동,,8-2,4615012000,4615062000,461503283014,시민로,47,127.486018149992,34.9540356365491,다라987621,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000104,장소,문화시설,14219446,살곶이자동차극장,,,100207,자동차전용극장,1120010600101040000,서울특별시,성동구,사근동,,104,1120010600,1120055000,,,,127.048468953219,37.5540203942717,다사601506,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000105,장소,문화시설,14221389,시네극장,,,100202,일반극장/영화관,4136036025100920000,경기도,남양주시,조안면,삼봉리,92,4136036025,4136036000,413604391374,북한강로855번길,138,127.327093374286,37.6023038340756,다사847558,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000106,장소,문화시설,14293786,메가박스,세종점,,100212,메가박스,3611025024100240001,세종특별자치시,,조치원읍,교리,24-1,3611025024,3611025000,361103258013,새내로,122,127.298166861545,36.6028792712927,다바819450,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000107,장소,문화시설,14381432,롯데시네마,부천점,,100209,롯데시네마,4119010800111410002,경기도,부천시,중동,,1141-2,4119010800,4119074200,411903000065,길주로,280,126.773207081162,37.5028948594778,다사357450,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000108,장소,문화시설,14403267,디브이디키네마영화관,,,92005,비디오/DVD감상실,4511310500112610017,전라북도,전주시 덕진구,덕진동1가,,1261-17,4511310500,4511357000,451134601134,명륜4길,17-25,127.126004213952,35.8437821124457,다마662608,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000109,장소,문화시설,14410971,로데오DVD방,,,92005,비디오/DVD감상실,3017010300100500006,대전광역시,서구,도마동,,50-6,3017010300,3017053000,301703166015,도마로,2,127.370464151926,36.3224447584436,다바883139,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000110,장소,문화시설,14427261,시네마컬처클럽,,,92005,비디오/DVD감상실,2914013000107930001,광주광역시,서구,금호동,,793-1,2914013000,2914082400,291403009011,금화로,90,126.858545113796,35.1319446391459,다라415820,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000111,장소,문화시설,14428066,허리우드비디오감상실,,,92005,비디오/DVD감상실,3014010100100480008,대전광역시,중구,은행동,,48-8,3014010100,3014053500,301404295569,중앙로156번길,13,127.427297893063,36.328570602668,다바934145,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000112,장소,문화시설,14476614,폭스DVD영화관,,,92005,비디오/DVD감상실,4215010600100530002,강원도,강릉시,금학동,,53-2,4215010600,4215052000,421504460616,신대학길,14,128.895014071004,37.7527549727374,마사228734,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000113,장소,문화시설,14479747,시네마랜드디브이디감상실,,,92005,비디오/DVD감상실,4812710600102690014,경상남도,창원시 마산회원구,합성동,,269-14,4812710600,4812759000,481274790358,합성옛길,142,128.583574132288,35.2378760793884,라라985941,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000114,장소,문화시설,14482336,고도디지털영화관,,,92005,비디오/DVD감상실,2711011500100700000,대구광역시,중구,사일동,,70,2711011500,2711056500,271102007001,중앙대로,406-20,128.594812154763,35.8691534144881,라마988641,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000115,장소,문화시설,14483254,피퍼영화감상실,,,92005,비디오/DVD감상실,2611014100100820002,부산광역시,중구,남포동6가,,82-2,2611014100,2611058000,261103006005,구덕로,74,129.027731150093,35.097952405645,마라392791,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000116,장소,문화시설,14499943,디포시네마,,,92005,비디오/DVD감상실,2917010700101610048,광주광역시,북구,용봉동,,161-48,2917010700,2917059000,291703162056,우치로,80,126.912888479115,35.1746669598466,다라465867,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000117,장소,문화시설,14501680,시네마엠디비디방,,,92005,비디오/DVD감상실,2729010200104960010,대구광역시,달서구,두류동,,496-10,2729010200,2729055000,272904241075,달구벌대로344길,34,128.55260197187,35.8549650797489,라마950625,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000118,장소,문화시설,14508055,팝스디브이디,아주대점,,92005,비디오/DVD감상실,4111710200100220001,경기도,수원시 영통구,원천동,,22-1,4111710200,4111755000,411173176009,아주로,34,127.044050191431,37.2778554883178,다사595199,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000119,장소,문화시설,14508919,스타워즈,,,92005,비디오/DVD감상실,4511310500112640024,전라북도,전주시 덕진구,덕진동1가,,1264-24,4511310500,4511357000,451134601133,명륜3길,18-2,127.128024052096,35.8425422636904,다마664607,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000120,장소,문화시설,14525962,룩디비디,,,92005,비디오/DVD감상실,4713010600101390005,경상북도,경주시,노동동,,139-5,4713010600,4713051500,471303305016,동성로,116-1,129.213214259968,35.8430609729796,마마547620,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000121,장소,문화시설,14623019,멀티플러스,장흥점,,100202,일반극장/영화관,4680025037107200070,전라남도,장흥군,장흥읍,건산리,720-70,4680025037,4680025000,468003292043,중앙로,43,126.907440025399,34.6797754195675,다라457318,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000122,장소,문화시설,14627257,다우존DVD영화관,,,92005,비디오/DVD감상실,4141010400102660009,경기도,군포시,산본동,,266-9,4141010400,4141054000,414104400070,군포로735번길,4,126.943177331075,37.3710427907187,다사506303,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000123,장소,문화시설,14638016,스타디브이디,,,92005,비디오/DVD감상실,4615011400113390001,전라남도,순천시,연향동,,1339-1,4615011400,4615057000,461504649690,연향중앙상가길,18,127.519257664248,34.951967740366,라라017619,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000124,장소,문화시설,14640173,로빈영상비디오,,,92005,비디오/DVD감상실,4514012100107890008,전라북도,익산시,신동,,789-8,4514012100,4514065600,451404607274,동서로19길,89,126.958003962326,35.9620919573084,다마511740,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000125,장소,문화시설,14641393,팝스DVD,,,92005,비디오/DVD감상실,1159010100101170020,서울특별시,동작구,노량진동,,117-20,1159010100,1159051000,115904157191,만양로14가길,26,126.944970892473,37.5127520167936,다사509460,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000126,장소,문화시설,14644139,조이프래닛,,,92005,비디오/DVD감상실,4141010400111280001,경기도,군포시,산본동,,1128-1,4141010400,4141062000,414104400232,산본로323번길,7-1,126.932942068578,37.359203897417,다사497290,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000127,장소,문화시설,14660955,디브이디마기클럽,,,92005,비디오/DVD감상실,4514012100107610022,전라북도,익산시,신동,,761-22,4514012100,4514065600,451404608069,익산대로70길,23,126.955757186036,35.9638314994163,다마509742,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000128,장소,문화시설,14690962,블루디브이디영화관,,,92005,비디오/DVD감상실,4119010800111620000,경기도,부천시,중동,,1162,4119010800,4119074200,411904352260,석천로177번길,29,126.761404280265,37.5032422174266,다사347451,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000129,장소,문화시설,14692473,21세기비디오방,,,92005,비디오/DVD감상실,4812710600100850021,경상남도,창원시 마산회원구,합성동,,85-21,4812710600,4812758000,481274790356,합성서9길,8,128.581964288564,35.238618027229,라라984942,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000130,장소,문화시설,14714366,MDVD,,,92005,비디오/DVD감상실,2711010500100080004,대구광역시,중구,삼덕동1가,,8-4,2711010500,2711054500,271104223087,동성로5길,22,128.595695247455,35.8676867253132,라마989640,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000131,장소,문화시설,14728309,매니아랜드영화관,,,92005,비디오/DVD감상실,2823710100101530048,인천광역시,부평구,부평동,,153-48,2823710100,2823755000,282374262522,시장로30번길,4,126.725890957128,37.4932710067086,다사315440,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000132,장소,문화시설,14742973,메가맥스,,,92005,비디오/DVD감상실,4119010200103820001,경기도,부천시,심곡동,,382-1,4119010200,4119060300,411904352080,부일로459번길,7,126.781213943071,37.4864477254835,다사364432,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000133,장소,문화시설,14751832,스카이디브디영화관,,,92005,비디오/DVD감상실,2726011200112760012,대구광역시,수성구,지산동,,1276-12,2726011200,2726065100,272604238366,지범로31길,3,128.638577608039,35.8224893435715,마마028590,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000134,장소,문화시설,14760555,시네마테크협의회,,,100202,일반극장/영화관,1111013700102840006,서울특별시,종로구,낙원동,,284-6,1111013700,1111061500,111102100001,삼일대로,428,126.988013551189,37.5727570953687,다사547527,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000135,장소,문화시설,14784750,뉴욕비디오방,,,92005,비디오/DVD감상실,2911011500100030006,광주광역시,동구,호남동,,3-6,2911011500,2911052500,291104277030,구성로152번길,18,126.912045001199,35.1489671919615,다라464839,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000136,장소,문화시설,14787874,DVD프로젝트영화방,,,92005,비디오/DVD감상실,4719012100103050042,경상북도,구미시,황상동,,305-42,4719012100,4719067000,471904724783,인동중앙로3길,19,128.41915994244,36.1079934244831,라마827905,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000137,장소,문화시설,14804495,조이DVD감상실,,,92005,비디오/DVD감상실,4311210200104760000,충청북도,청주시 서원구,사창동,,476,4311210200,4311253000,431124512173,1순환로674번길,21,127.459522648499,36.6328020300631,다바963483,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000138,장소,문화시설,14814907,스타맥스스리디디브이디영화관,,,92005,비디오/DVD감상실,3114010600115250013,울산광역시,남구,삼산동,,1525-13,3114010600,3114057000,311404310415,삼산로277번길,6-16,129.338003710282,35.5399664087085,마마666286,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000139,장소,문화시설,14818940,테이크5디브이디,목동로데오점,,92005,비디오/DVD감상실,1147010100108900011,서울특별시,양천구,신정동,,890-11,1147010100,1147065000,114704142114,목동로25길,13,126.862399621121,37.5277696681007,다사436477,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000140,장소,문화시설,14843875,시네마디브이디영화관소극장,,,92005,비디오/DVD감상실,4824025023100770000,경상남도,사천시,사천읍,평화리,77,4824025023,4824025000,482404802700,평화2길,55,128.088941132375,35.082577020562,라라536765,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000141,장소,문화시설,14873383,팝스DVD영화관,,,92005,비디오/DVD감상실,4223012000100340018,강원도,삼척시,남양동,,34-18,4223012000,4223051000,422303224029,진주로,24,129.164276059531,37.442889475703,마사472394,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000142,장소,문화시설,14882038,여우야DVD,,,92005,비디오/DVD감상실,3017011200110600000,대전광역시,서구,둔산동,,1060,3017011200,3017064000,301703166019,둔산로,32-22,127.376713235679,36.3508434801509,다바889170,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000143,장소,문화시설,14892304,블루DVD영화관,,,92005,비디오/DVD감상실,2820010100114730000,인천광역시,남동구,구월동,,1473,2820010100,2820052100,282003008011,인하로,497-24,126.702231160832,37.444494318444,다사294386,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000144,장소,문화시설,14896436,디브이디키네마,,,92005,비디오/DVD감상실,4128710200100660000,경기도,고양시 일산서구,주엽동,,66,4128710200,4128755000,412873193002,강성로,121,126.762166608945,37.6705807296473,다사349637,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000145,장소,문화시설,14898203,벅스디브이디영화관,,,92005,비디오/DVD감상실,4413111800104540005,충청남도,천안시 동남구,신부동,,454-5,4413111800,4413159000,441313249008,만남로,26,127.154979520854,36.8185502389414,다바692689,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000146,장소,문화시설,14912022,채널비디오감상실,,,92005,비디오/DVD감상실,4711310100105990008,경상북도,포항시 북구,대흥동,,599-8,4711310100,4711352000,471134712655,중앙상가길,17-1,129.362798756983,36.0370587807494,마마678838,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
KC497PP19N000147,장소,문화시설,14930870,휴디브이디영화관,,,92005,비디오/DVD감상실,2817710200101810013,인천광역시,미추홀구,용현동,,181-13,2817710200,2817754000,281774253621,인하로77번길,30,126.657724888313,37.4524085216134,다사255395,20201231,KT,KC_497_DMSTC_MCST_THEART_2020,20201231
